     A,B,C,D,E,F,G,H
     1.128278958,60204,,dTLB-load-misses,3621717,9.00,,
     1.128278958,8383,,dTLB-store-misses,7596790,18.87,,
     1.128278958,60914,,L1-icache-load-misses,11592595,28.80,,
     1.128278958,4642764,,L1-dcache-load-misses,15591068,38.73,8.31,of all L1-dcache accesses
     1.128278958,807644,,l2_rqsts.all_demand_miss,15975018,39.69,,
     1.128278958,227758,,LLC-load-misses,16009028,39.77,37.17,of all LL-cache accesses
     1.128278958,38353,,LLC-store-misses,16001094,39.75,,
     1.128278958,130537056,,cycles,16004552,39.76,,
     1.128278958,196729891,,instructions,15999252,39.75,1.51,insn per cycle
     1.128278958,55869933,,L1-dcache-loads,15987182,39.72,,
     1.128278958,3042936,,L1-dcache-load-misses,12666707,31.47,5.45,of all L1-dcache accesses
     1.128278958,612751,,LLC-loads,8664411,21.52,,
     1.128278958,42137,,LLC-load-misses,4671543,11.60,6.88,of all LL-cache accesses
     1.168548266,385739,,branch-misses,15352914,38.13,,
     1.168548266,6667,,iTLB-load-misses,16003427,39.74,,
     1.168548266,33715,,dTLB-load-misses,15999686,39.73,,
     1.168548266,4207,,dTLB-store-misses,16003471,39.74,,
     1.168548266,111437,,L1-icache-load-misses,15998464,39.73,,
     1.168548266,11580807,,L1-dcache-load-misses,16000551,39.74,0.00,of all L1-dcache accesses
     1.168548266,1560860,,l2_rqsts.all_demand_miss,16003900,39.74,,
     1.168548266,262215,,LLC-load-misses,12933142,32.12,374.10,of all LL-cache accesses
     1.168548266,52022,,LLC-store-misses,8926354,22.17,,
     1.168548266,133558866,,cycles,4938277,12.26,,
     1.168548266,160753161,,instructions,938204,2.33,1.20,insn per cycle
     1.168548266,<not counted>,,L1-dcache-loads,0,0.00,,
     1.168548266,1017264,,L1-dcache-load-misses,3327913,8.26,0.00,of all L1-dcache accesses
     1.168548266,70092,,LLC-loads,7328606,18.20,,
     1.168548266,82520,,LLC-load-misses,11328017,28.13,117.73,of all LL-cache accesses
     1.208849788,659898,,branch-misses,15999547,39.69,,
     1.208849788,6573,,iTLB-load-misses,16006953,39.70,,
     1.208849788,48655,,dTLB-load-misses,13257425,32.88,,
     1.208849788,6703,,dTLB-store-misses,9258153,22.96,,
     1.208849788,87503,,L1-icache-load-misses,5259538,13.04,,
     1.208849788,4259384,,L1-dcache-load-misses,1253781,3.11,8.60,of all L1-dcache accesses
     1.208849788,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     1.208849788,291083,,LLC-load-misses,3063683,7.60,63.09,of all LL-cache accesses
     1.208849788,10339,,LLC-store-misses,7067964,17.53,,
     1.208849788,132827391,,cycles,11066108,27.44,,
     1.208849788,149503188,,instructions,15063306,37.35,1.13,insn per cycle
     1.208849788,49542256,,L1-dcache-loads,16001791,39.68,,
     1.208849788,3947713,,L1-dcache-load-misses,15996712,39.67,7.97,of all L1-dcache accesses
     1.208849788,461354,,LLC-loads,15991410,39.65,,
     1.208849788,158051,,LLC-load-misses,15996276,39.66,34.26,of all LL-cache accesses
     1.249241095,360696,,branch-misses,1618684,4.01,,
     1.249241095,<not counted>,,iTLB-load-misses,0,0.00,,
     1.249241095,25495,,dTLB-load-misses,2752653,6.82,,
     1.249241095,7167,,dTLB-store-misses,6748704,16.71,,
     1.249241095,27290,,L1-icache-load-misses,10736165,26.59,,
     1.249241095,4778825,,L1-dcache-load-misses,14734209,36.50,9.36,of all L1-dcache accesses
     1.249241095,1115862,,l2_rqsts.all_demand_miss,15993157,39.62,,
     1.249241095,364465,,LLC-load-misses,15991506,39.61,45.96,of all LL-cache accesses
     1.249241095,50906,,LLC-store-misses,16005005,39.65,,
     1.249241095,136277720,,cycles,16008968,39.65,,
     1.249241095,186700747,,instructions,16004723,39.64,1.37,insn per cycle
     1.249241095,51082331,,L1-dcache-loads,16011194,39.66,,
     1.249241095,4480830,,L1-dcache-load-misses,13641339,33.79,8.77,of all L1-dcache accesses
     1.249241095,792936,,LLC-loads,9638703,23.87,,
     1.249241095,268608,,LLC-load-misses,5642229,13.98,33.88,of all LL-cache accesses
     1.289551656,217689,,branch-misses,14367057,35.65,,
     1.289551656,14629,,iTLB-load-misses,15997694,39.69,,
     1.289551656,27416,,dTLB-load-misses,16009443,39.72,,
     1.289551656,4372,,dTLB-store-misses,16009956,39.73,,
     1.289551656,5861216,,L1-icache-load-misses,16023570,39.76,,
     1.289551656,3080984,,L1-dcache-load-misses,15998556,39.70,0.00,of all L1-dcache accesses
     1.289551656,384383,,l2_rqsts.all_demand_miss,15992462,39.68,,
     1.289551656,253587,,LLC-load-misses,13934842,34.57,77.86,of all LL-cache accesses
     1.289551656,10530,,LLC-store-misses,9924326,24.62,,
     1.289551656,140227584,,cycles,5945670,14.75,,
     1.289551656,204115688,,instructions,1946128,4.83,1.46,insn per cycle
     1.289551656,<not counted>,,L1-dcache-loads,0,0.00,,
     1.289551656,3280222,,L1-dcache-load-misses,2360047,5.86,0.00,of all L1-dcache accesses
     1.289551656,325677,,LLC-loads,6353290,15.76,,
     1.289551656,131534,,LLC-load-misses,10349839,25.68,40.39,of all LL-cache accesses
     1.329849511,220593,,branch-misses,15991830,39.68,,
     1.329849511,1388,,iTLB-load-misses,15992920,39.69,,
     1.329849511,52586,,dTLB-load-misses,14238704,35.33,,
     1.329849511,4630,,dTLB-store-misses,10244158,25.42,,
     1.329849511,20533,,L1-icache-load-misses,6241781,15.49,,
     1.329849511,3467500,,L1-dcache-load-misses,2242261,5.56,6.87,of all L1-dcache accesses
     1.329849511,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     1.329849511,400251,,LLC-load-misses,2060543,5.11,132.01,of all LL-cache accesses
     1.329849511,32342,,LLC-store-misses,6056964,15.03,,
     1.329849511,136453057,,cycles,10055059,24.95,,
     1.329849511,185250737,,instructions,14059964,34.89,1.36,insn per cycle
     1.329849511,50461705,,L1-dcache-loads,16004669,39.72,,
     1.329849511,2571769,,L1-dcache-load-misses,16006232,39.72,5.10,of all L1-dcache accesses
     1.329849511,303187,,LLC-loads,15998056,39.70,,
     1.329849511,187176,,LLC-load-misses,15988270,39.67,61.74,of all LL-cache accesses
     1.370127081,449272,,branch-misses,2516176,6.25,,
     1.370127081,<not counted>,,iTLB-load-misses,0,0.00,,
     1.370127081,68787,,dTLB-load-misses,1762100,4.37,,
     1.370127081,3104,,dTLB-store-misses,5760353,14.30,,
     1.370127081,18742,,L1-icache-load-misses,9759342,24.23,,
     1.370127081,4749780,,L1-dcache-load-misses,13758332,34.16,5.96,of all L1-dcache accesses
     1.370127081,598441,,l2_rqsts.all_demand_miss,15999720,39.72,,
     1.370127081,229876,,LLC-load-misses,15995673,39.71,278.71,of all LL-cache accesses
     1.370127081,14574,,LLC-store-misses,16004613,39.73,,
     1.370127081,137710363,,cycles,16006619,39.74,,
     1.370127081,296882137,,instructions,16004682,39.73,2.16,insn per cycle
     1.370127081,79744586,,L1-dcache-loads,16005004,39.73,,
     1.370127081,748134,,L1-dcache-load-misses,14523005,36.05,0.94,of all L1-dcache accesses
     1.370127081,82480,,LLC-loads,10522212,26.12,,
     1.370127081,52444,,LLC-load-misses,6527292,16.20,63.58,of all LL-cache accesses
     1.410461525,534281,,branch-misses,13479280,33.43,,
     1.410461525,1341,,iTLB-load-misses,15992104,39.66,,
     1.410461525,8567,,dTLB-load-misses,16008153,39.70,,
     1.410461525,516,,dTLB-store-misses,16011071,39.70,,
     1.410461525,2854613,,L1-icache-load-misses,16005039,39.69,,
     1.410461525,3510380,,L1-dcache-load-misses,16008431,39.70,0.00,of all L1-dcache accesses
     1.410461525,714995,,l2_rqsts.all_demand_miss,15996063,39.67,,
     1.410461525,313276,,LLC-load-misses,14845613,36.81,399.50,of all LL-cache accesses
     1.410461525,17066,,LLC-store-misses,10853512,26.91,,
     1.410461525,133891173,,cycles,6851975,16.99,,
     1.410461525,113471560,,instructions,2850526,7.07,0.85,insn per cycle
     1.410461525,<not counted>,,L1-dcache-loads,0,0.00,,
     1.410461525,856653,,L1-dcache-load-misses,1475853,3.66,0.00,of all L1-dcache accesses
     1.410461525,78417,,LLC-loads,5473149,13.57,,
     1.410461525,44672,,LLC-load-misses,9464580,23.47,56.97,of all LL-cache accesses
     1.450759946,276956,,branch-misses,15990440,39.68,,
     1.450759946,1611,,iTLB-load-misses,15999863,39.71,,
     1.450759946,82119,,dTLB-load-misses,15142379,37.58,,
     1.450759946,5384,,dTLB-store-misses,11144330,27.65,,
     1.450759946,17803,,L1-icache-load-misses,7148538,17.74,,
     1.450759946,3705439,,L1-dcache-load-misses,3147412,7.81,7.96,of all L1-dcache accesses
     1.450759946,<not counted>,,l2_rqsts.all_demand_miss,0,0.00,,
     1.450759946,318600,,LLC-load-misses,1146597,2.85,63.71,of all LL-cache accesses
     1.450759946,3695,,LLC-store-misses,5146974,12.77,,
     1.450759946,136512960,,cycles,9142809,22.69,,
     1.450759946,165102205,,instructions,13145184,32.62,1.21,insn per cycle
     1.450759946,46568646,,L1-dcache-loads,16010272,39.73,,
     1.450759946,4109696,,L1-dcache-load-misses,16001043,39.71,8.83,of all L1-dcache accesses
     1.450759946,500111,,LLC-loads,16003904,39.72,,
     1.450759946,343733,,LLC-load-misses,16000036,39.71,68.73,of all LL-cache accesses
     1.491054030,202165,,branch-misses,3431877,8.52,,
     1.491054030,<not counted>,,iTLB-load-misses,0,0.00,,
     1.491054030,66023,,dTLB-load-misses,853240,2.12,,
     1.491054030,3297,,dTLB-store-misses,4851662,12.04,,
     1.491054030,20183,,L1-icache-load-misses,8851953,21.97,,
     1.491054030,4084095,,L1-dcache-load-misses,12850830,31.89,7.19,of all L1-dcache accesses
     1.491054030,880623,,l2_rqsts.all_demand_miss,15999255,39.71,,
     1.491054030,349077,,LLC-load-misses,16003493,39.72,12.14,of all LL-cache accesses
     1.491054030,23094,,LLC-store-misses,16000832,39.71,,
     1.491054030,137475224,,cycles,16003357,39.72,,
     1.491054030,221083682,,instructions,16009672,39.73,1.61,insn per cycle
     1.491054030,56774998,,L1-dcache-loads,16004067,39.72,,
     1.491054030,14541372,,L1-dcache-load-misses,15446626,38.33,25.61,of all L1-dcache accesses
     1.491054030,2875692,,LLC-loads,11445651,28.40,,
     1.491054030,263559,,LLC-load-misses,7443644,18.47,9.17,of all LL-cache accesses
     1.531375826,658805,,branch-misses,12513284,31.08,,
     1.531375826,1391,,iTLB-load-misses,15947084,39.60,,
     1.531375826,67365,,dTLB-load-misses,15958056,39.63,,
     1.531375826,3515,,dTLB-store-misses,15953182,39.62,,
     1.531375826,235486,,L1-icache-load-misses,16002818,39.74,,
     1.531375826,2624357,,L1-dcache-load-misses,15997414,39.73,0.00,of all L1-dcache accesses
     1.531375826,711922,,l2_rqsts.all_demand_miss,15990952,39.71,,
     1.531375826,80567,,LLC-load-misses,15755922,39.13,10.35,of all LL-cache accesses
     1.531375826,219,,LLC-store-misses,11758913,29.20,,
     1.531375826,137932252,,cycles,7767254,19.29,,
     1.531375826,397674865,,instructions,3768765,9.36,2.88,insn per cycle
     1.531375826,<not counted>,,L1-dcache-loads,0,0.00,,
     1.531375826,6776939,,L1-dcache-load-misses,554851,1.38,0.00,of all L1-dcache accesses
     1.531375826,778672,,LLC-loads,4548294,11.30,,
     1.531375826,234927,,LLC-load-misses,8551369,21.24,30.17,of all LL-cache accesses
     1.571691081,378237,,branch-misses,15986671,39.66,,
     1.571691081,1167,,iTLB-load-misses,15989472,39.67,,
     1.571691081,11756,,dTLB-load-misses,15987464,39.66,,
     1.571691081,140,,dTLB-store-misses,12069061,29.94,,
     1.571691081,28103,,L1-icache-load-misses,8073542,20.03,,
     1.571691081,1607520,,L1-dcache-load-misses,4082371,10.13,1.51,of all L1-dcache accesses
     1.571691081,304475,,l2_rqsts.all_demand_miss,120183,0.30,,
     1.571691081,14566,,LLC-load-misses,235422,0.58,1.67,of all LL-cache accesses
     1.571691081,123,,LLC-store-misses,4229640,10.48,,
     1.571691081,141619331,,cycles,8227868,20.40,,
     1.571691081,373588115,,instructions,12240507,30.34,2.64,insn per cycle
     1.571691081,106756177,,L1-dcache-loads,16010134,39.69,,
     1.571691081,1772450,,L1-dcache-load-misses,16004051,39.67,1.66,of all L1-dcache accesses
     1.571691081,873641,,LLC-loads,16004538,39.67,,
     1.571691081,33996,,LLC-load-misses,15990682,39.64,3.89,of all LL-cache accesses
     1.611999375,350065,,branch-misses,4380818,10.87,,
     1.611999375,2369,,iTLB-load-misses,391342,0.97,,
     1.611999375,<not counted>,,dTLB-load-misses,0,0.00,,
     1.611999375,185,,dTLB-store-misses,3917255,9.72,,
     1.611999375,13476,,L1-icache-load-misses,7915329,19.63,,
     1.611999375,1605125,,L1-dcache-load-misses,11916595,29.56,1.46,of all L1-dcache accesses
     1.611999375,725266,,l2_rqsts.all_demand_miss,15883577,39.43,,
     1.611999375,9430,,LLC-load-misses,16007409,39.74,1.26,of all LL-cache accesses
     1.611999375,130,,LLC-store-misses,16001329,39.73,,
     1.611999375,135041367,,cycles,16006865,39.74,,
     1.611999375,375818806,,instructions,16012664,39.76,2.78,insn per cycle
     1.611999375,109968455,,L1-dcache-loads,16001724,39.73,,
     1.611999375,1521863,,L1-dcache-load-misses,16003955,39.73,1.38,of all L1-dcache accesses
     1.611999375,750837,,LLC-loads,12394491,30.77,,
     1.611999375,15829,,LLC-load-misses,8387074,20.82,2.11,of all LL-cache accesses
     1.652271780,365651,,branch-misses,11610458,28.85,,
     1.652271780,982,,iTLB-load-misses,15604180,38.78,,
     1.652271780,4520,,dTLB-load-misses,16014031,39.79,,
     1.652271780,145,,dTLB-store-misses,16007519,39.78,,
     1.652271780,22041,,L1-icache-load-misses,15984724,39.72,,
     1.652271780,1609106,,L1-dcache-load-misses,15982807,39.72,1.51,of all L1-dcache accesses
     1.652271780,761960,,l2_rqsts.all_demand_miss,15965823,39.67,,
     1.652271780,12647,,LLC-load-misses,15969546,39.68,1.56,of all LL-cache accesses
     1.652271780,82,,LLC-store-misses,12658951,31.46,,
     1.652271780,138857974,,cycles,8662429,21.52,,
     1.652271780,413599553,,instructions,4665315,11.59,2.98,insn per cycle
     1.652271780,106789725,,L1-dcache-loads,669499,1.66,,
     1.652271780,<not counted>,,L1-dcache-load-misses,0,0.00,,
     1.652271780,811323,,LLC-loads,3597990,8.94,,
     1.652271780,3184,,LLC-load-misses,7596464,18.88,0.39,of all LL-cache accesses
     1.692742900,365898,,branch-misses,15985021,39.50,,
     1.692742900,941,,iTLB-load-misses,15991056,39.51,,
     1.692742900,2123,,dTLB-load-misses,15992365,39.52,,
     1.692742900,126,,dTLB-store-misses,13134953,32.45,,
     1.692742900,13436,,L1-icache-load-misses,9136564,22.57,,
     1.692742900,1730842,,L1-dcache-load-misses,5138527,12.70,1.51,of all L1-dcache accesses
     1.692742900,726501,,l2_rqsts.all_demand_miss,1139459,2.82,,
     1.692742900,<not counted>,,LLC-load-misses,0,0.00,,
     1.692742900,60,,LLC-store-misses,3334406,8.24,,
     1.692742900,143373245,,cycles,7332759,18.12,,
     1.692742900,415539531,,instructions,11349733,28.04,2.90,insn per cycle
     1.692742900,114287031,,L1-dcache-loads,15345783,37.92,,
     1.692742900,1631368,,L1-dcache-load-misses,16008440,39.55,1.43,of all L1-dcache accesses
     1.692742900,815253,,LLC-loads,16007762,39.55,,
     1.692742900,30203,,LLC-load-misses,15982134,39.49,3.70,of all LL-cache accesses
     1.732974743,358363,,branch-misses,5359616,13.32,,
     1.732974743,6370,,iTLB-load-misses,1364219,3.39,,
     1.732974743,<not counted>,,dTLB-load-misses,0,0.00,,
     1.732974743,449,,dTLB-store-misses,2866983,7.13,,
     1.732974743,15803,,L1-icache-load-misses,6863449,17.06,,
     1.732974743,1665138,,L1-dcache-load-misses,10862740,27.00,1.48,of all L1-dcache accesses
     1.732974743,735834,,l2_rqsts.all_demand_miss,14868004,36.96,,
     1.732974743,6358,,LLC-load-misses,15999946,39.77,0.84,of all LL-cache accesses
     1.732974743,168,,LLC-store-misses,16003654,39.78,,
     1.732974743,138149494,,cycles,16001166,39.77,,
     1.732974743,402478627,,instructions,15999088,39.77,2.91,insn per cycle
     1.732974743,112763304,,L1-dcache-loads,16002042,39.78,,
     1.732974743,1587431,,L1-dcache-load-misses,15998133,39.77,1.41,of all L1-dcache accesses
     1.732974743,754542,,LLC-loads,13372898,33.24,,
     1.732974743,14139,,LLC-load-misses,9370091,23.29,1.87,of all LL-cache accesses
     1.773249827,362131,,branch-misses,10640176,26.42,,
     1.773249827,825,,iTLB-load-misses,14636093,36.34,,
     1.773249827,1548,,dTLB-load-misses,15998125,39.72,,
     1.773249827,55,,dTLB-store-misses,16009613,39.75,,
     1.773249827,16590,,L1-icache-load-misses,16009477,39.75,,
     1.773249827,1716567,,L1-dcache-load-misses,16012027,39.76,1.53,of all L1-dcache accesses
     1.773249827,918700,,l2_rqsts.all_demand_miss,15997241,39.72,,
     1.773249827,39826,,LLC-load-misses,15989715,39.70,5.65,of all LL-cache accesses
     1.773249827,265,,LLC-store-misses,13633257,33.85,,
     1.773249827,140743755,,cycles,9633734,23.92,,
     1.773249827,414329690,,instructions,5646172,14.02,2.94,insn per cycle
     1.773249827,112210935,,L1-dcache-loads,1649940,4.10,,
     1.773249827,<not counted>,,L1-dcache-load-misses,0,0.00,,
     1.773249827,704798,,LLC-loads,2632551,6.54,,
     1.773249827,8475,,LLC-load-misses,6624282,16.45,1.20,of all LL-cache accesses
     1.813547180,414194,,branch-misses,15986477,39.67,,
     1.813547180,796,,iTLB-load-misses,15994781,39.69,,
     1.813547180,6970,,dTLB-load-misses,15994876,39.69,,
     1.813547180,92,,dTLB-store-misses,13935896,34.58,,
     1.813547180,12024,,L1-icache-load-misses,9939646,24.67,,
     1.813547180,3299964,,L1-dcache-load-misses,5940818,14.74,3.12,of all L1-dcache accesses
     1.813547180,1242741,,l2_rqsts.all_demand_miss,1942044,4.82,,
     1.813547180,<not counted>,,LLC-load-misses,0,0.00,,
     1.813547180,85,,LLC-store-misses,2353771,5.84,,
     1.813547180,140615588,,cycles,6351884,15.76,,
     1.813547180,397752420,,instructions,10358316,25.71,2.83,insn per cycle
     1.813547180,105766146,,L1-dcache-loads,14363113,35.65,,
     1.813547180,2189962,,L1-dcache-load-misses,16004677,39.72,2.07,of all L1-dcache accesses
     1.813547180,1233744,,LLC-loads,16005033,39.72,,
     1.813547180,50651,,LLC-load-misses,15994706,39.70,4.11,of all LL-cache accesses
     1.853820260,410270,,branch-misses,6206307,15.41,,
