     A,B,C,D,E,F,G,H
     1.358405749,3822982,,L1-dcache-load-misses,14285582,28.39,5.80,of all L1-dcache accesses
     1.358405749,296046,,LLC-loads,14322907,28.46,,
     1.358405749,266027,,LLC-load-misses,15657905,31.12,89.86,of all LL-cache accesses
     1.408711404,366364,,branch-misses,28004585,55.68,,
     1.408711404,1793,,iTLB-load-misses,19996982,39.76,,
     1.408711404,94407,,dTLB-load-misses,19998670,39.76,,
     1.408711404,6926,,dTLB-store-misses,19992116,39.75,,
     1.408711404,16599,,L1-icache-load-misses,19996792,39.76,,
     1.408711404,5951512,,L1-dcache-load-misses,15993751,31.80,5.90,of all L1-dcache accesses
     1.408711404,1155257,,l2_rqsts.all_demand_miss,12954428,25.75,,
     1.408711404,594317,,LLC-load-misses,8961105,17.81,220.01,of all LL-cache accesses
     1.408711404,522730,,LLC-store-misses,6300601,12.53,,
     1.408711404,171263120,,cycles,10299312,20.48,,
     1.408711404,298083652,,instructions,14303407,28.44,1.74,insn per cycle
     1.408711404,100824045,,L1-dcache-loads,14308433,28.45,,
     1.408711404,3592995,,L1-dcache-load-misses,17337720,34.47,3.56,of all L1-dcache accesses
     1.408711404,270129,,LLC-loads,21337577,42.42,,
     1.408711404,273527,,LLC-load-misses,24002230,47.72,101.26,of all LL-cache accesses
     1.458952071,538628,,branch-misses,28003240,55.74,,
     1.458952071,695,,iTLB-load-misses,19999431,39.81,,
     1.458952071,99632,,dTLB-load-misses,20017860,39.84,,
     1.458952071,140556,,dTLB-store-misses,19195165,38.20,,
     1.458952071,11728,,L1-icache-load-misses,15199654,30.25,,
     1.458952071,4593715,,L1-dcache-load-misses,7206345,14.34,8.13,of all L1-dcache accesses
     1.458952071,878759,,l2_rqsts.all_demand_miss,6225597,12.39,,
     1.458952071,805635,,LLC-load-misses,7038646,14.01,72.16,of all LL-cache accesses
     1.458952071,25098,,LLC-store-misses,11036201,21.97,,
     1.458952071,171420925,,cycles,15045307,29.95,,
     1.458952071,195287850,,instructions,19032356,37.88,1.14,insn per cycle
     1.458952071,56486015,,L1-dcache-loads,23031035,45.84,,
     1.458952071,5608937,,L1-dcache-load-misses,24001791,47.77,9.93,of all L1-dcache accesses
     1.458952071,1116449,,LLC-loads,24003575,47.78,,
     1.458952071,571914,,LLC-load-misses,24003402,47.78,51.23,of all LL-cache accesses
     1.509263520,474023,,branch-misses,28000771,55.66,,
     1.509263520,902,,iTLB-load-misses,17514081,34.81,,
     1.509263520,133806,,dTLB-load-misses,13513068,26.86,,
     1.509263520,58152,,dTLB-store-misses,10313223,20.50,,
     1.509263520,13495,,L1-icache-load-misses,10311525,20.50,,
     1.509263520,5232311,,L1-dcache-load-misses,8796166,17.48,7.19,of all L1-dcache accesses
     1.509263520,394672,,l2_rqsts.all_demand_miss,12795577,25.43,,
     1.509263520,198305,,LLC-load-misses,15998384,31.80,40.82,of all LL-cache accesses
     1.509263520,25711,,LLC-store-misses,16000098,31.80,,
     1.509263520,174412187,,cycles,19999251,39.75,,
     1.509263520,249294979,,instructions,23998346,47.70,1.43,insn per cycle
     1.509263520,72773764,,L1-dcache-loads,23993916,47.69,,
     1.509263520,3795576,,L1-dcache-load-misses,23996388,47.70,5.22,of all L1-dcache accesses
     1.509263520,485842,,LLC-loads,24001820,47.71,,
     1.509263520,429719,,LLC-load-misses,24000564,47.71,88.45,of all LL-cache accesses
     1.559541681,208271,,branch-misses,19781426,39.35,,
     1.559541681,606,,iTLB-load-misses,10276816,20.44,,
     1.559541681,34372,,dTLB-load-misses,10276985,20.44,,
     1.559541681,2272,,dTLB-store-misses,10483118,20.85,,
     1.559541681,5851486,,L1-icache-load-misses,14484764,28.82,,
     1.559541681,1093220,,L1-dcache-load-misses,15993777,31.82,0.99,of all L1-dcache accesses
     1.559541681,183425,,l2_rqsts.all_demand_miss,15995678,31.82,,
     1.559541681,18020,,LLC-load-misses,15994771,31.82,34.33,of all LL-cache accesses
     1.559541681,1923,,LLC-store-misses,15995212,31.82,,
     1.559541681,174077914,,cycles,19997706,39.78,,
     1.559541681,422015116,,instructions,23993051,47.73,2.42,insn per cycle
     1.559541681,110055965,,L1-dcache-loads,23999588,47.74,,
     1.559541681,638830,,L1-dcache-load-misses,23996871,47.74,0.58,of all L1-dcache accesses
     1.559541681,52496,,LLC-loads,23796966,47.34,,
     1.559541681,23269,,LLC-load-misses,19794232,39.38,44.33,of all LL-cache accesses
     1.609835993,369410,,branch-misses,18286348,36.36,,
     1.609835993,485,,iTLB-load-misses,12219183,24.29,,
     1.609835993,6777,,dTLB-load-misses,16216220,32.24,,
     1.609835993,1247,,dTLB-store-misses,20002593,39.77,,
     1.609835993,11455185,,L1-icache-load-misses,20000341,39.77,,
     1.609835993,1887090,,L1-dcache-load-misses,15996442,31.80,2.94,of all L1-dcache accesses
     1.609835993,408047,,l2_rqsts.all_demand_miss,15997998,31.81,,
     1.609835993,318527,,LLC-load-misses,16004576,31.82,21.31,of all LL-cache accesses
     1.609835993,79093,,LLC-store-misses,16009475,31.83,,
     1.609835993,172615451,,cycles,20002096,39.77,,
     1.609835993,199609430,,instructions,24002066,47.72,1.16,insn per cycle
     1.609835993,64283444,,L1-dcache-loads,22088606,43.92,,
     1.609835993,6526424,,L1-dcache-load-misses,18089754,35.97,10.15,of all L1-dcache accesses
     1.609835993,1494825,,LLC-loads,14291363,28.41,,
     1.609835993,477598,,LLC-load-misses,14288683,28.41,31.95,of all LL-cache accesses
     1.660084241,524284,,branch-misses,18252187,36.32,,
     1.660084241,1155,,iTLB-load-misses,20005315,39.81,,
     1.660084241,104506,,dTLB-load-misses,19998852,39.80,,
     1.660084241,5756,,dTLB-store-misses,20008226,39.82,,
     1.660084241,31226,,L1-icache-load-misses,20008406,39.82,,
     1.660084241,2981290,,L1-dcache-load-misses,15997161,31.84,6.89,of all L1-dcache accesses
     1.660084241,1243923,,l2_rqsts.all_demand_miss,16005530,31.85,,
     1.660084241,616573,,LLC-load-misses,15995665,31.83,50.29,of all LL-cache accesses
     1.660084241,70143,,LLC-store-misses,15991807,31.83,,
     1.660084241,168783668,,cycles,16327968,32.49,,
     1.660084241,123116951,,instructions,16329544,32.50,0.73,insn per cycle
     1.660084241,43256611,,L1-dcache-loads,14246895,28.35,,
     1.660084241,6713000,,L1-dcache-load-misses,14244935,28.35,15.52,of all L1-dcache accesses
     1.660084241,1225986,,LLC-loads,14244965,28.35,,
     1.660084241,746774,,LLC-load-misses,14248784,28.36,60.91,of all LL-cache accesses
     1.710392434,256462,,branch-misses,27666585,55.01,,
     1.710392434,2201,,iTLB-load-misses,19993278,39.75,,
     1.710392434,120108,,dTLB-load-misses,19992417,39.75,,
     1.710392434,15145,,dTLB-store-misses,19990687,39.75,,
     1.710392434,262318,,L1-icache-load-misses,19987223,39.74,,
     1.710392434,5532652,,L1-dcache-load-misses,15995128,31.80,12.08,of all L1-dcache accesses
     1.710392434,1894060,,l2_rqsts.all_demand_miss,14636850,29.10,,
     1.710392434,735090,,LLC-load-misses,10639727,21.15,89.53,of all LL-cache accesses
     1.710392434,24698,,LLC-store-misses,6645318,13.21,,
     1.710392434,171960910,,cycles,10307779,20.49,,
     1.710392434,167148422,,instructions,14308108,28.45,0.97,insn per cycle
     1.710392434,45781955,,L1-dcache-loads,14311570,28.45,,
     1.710392434,4638586,,L1-dcache-load-misses,15662105,31.14,10.13,of all L1-dcache accesses
     1.710392434,821084,,LLC-loads,19661388,39.09,,
     1.710392434,585958,,LLC-load-misses,23659146,47.04,71.36,of all LL-cache accesses
     1.760659482,283850,,branch-misses,28002338,55.71,,
     1.760659482,1860,,iTLB-load-misses,19998797,39.78,,
     1.760659482,89850,,dTLB-load-misses,20002412,39.79,,
     1.760659482,12520,,dTLB-store-misses,19997516,39.78,,
     1.760659482,12398,,L1-icache-load-misses,16907378,33.63,,
     1.760659482,3986138,,L1-dcache-load-misses,8908938,17.72,7.25,of all L1-dcache accesses
     1.760659482,1554566,,l2_rqsts.all_demand_miss,6265638,12.46,,
     1.760659482,655270,,LLC-load-misses,6270201,12.47,68.06,of all LL-cache accesses
     1.760659482,49542,,LLC-store-misses,9354021,18.61,,
     1.760659482,170411075,,cycles,13350664,26.56,,
     1.760659482,202449159,,instructions,17358204,34.53,1.19,insn per cycle
     1.760659482,55014000,,L1-dcache-loads,21352354,42.48,,
     1.760659482,5851762,,L1-dcache-load-misses,24000832,47.75,10.64,of all L1-dcache accesses
     1.760659482,962752,,LLC-loads,24000540,47.75,,
     1.760659482,603865,,LLC-load-misses,24001148,47.75,62.72,of all LL-cache accesses
     1.810966157,295235,,branch-misses,27996035,55.65,,
     1.810966157,390,,iTLB-load-misses,19216736,38.20,,
     1.810966157,22538,,dTLB-load-misses,15219250,30.25,,
     1.810966157,981,,dTLB-store-misses,11221447,22.30,,
     1.810966157,9920,,L1-icache-load-misses,10315363,20.50,,
     1.810966157,4073515,,L1-dcache-load-misses,7092239,14.10,5.64,of all L1-dcache accesses
     1.810966157,1527283,,l2_rqsts.all_demand_miss,11105264,22.07,,
     1.810966157,609621,,LLC-load-misses,15087552,29.99,221.43,of all LL-cache accesses
     1.810966157,110810,,LLC-store-misses,15999322,31.80,,
     1.810966157,165715115,,cycles,19998514,39.75,,
     1.810966157,191011170,,instructions,23998131,47.70,1.15,insn per cycle
     1.810966157,72182873,,L1-dcache-loads,23994016,47.69,,
     1.810966157,2655544,,L1-dcache-load-misses,23979543,47.67,3.68,of all L1-dcache accesses
     1.810966157,275317,,LLC-loads,23995885,47.70,,
     1.810966157,143498,,LLC-load-misses,23995989,47.70,52.12,of all LL-cache accesses
     1.861268823,110762,,branch-misses,21505298,42.75,,
     1.861268823,1801,,iTLB-load-misses,10300154,20.48,,
     1.861268823,60512,,dTLB-load-misses,10298764,20.48,,
     1.861268823,6666,,dTLB-store-misses,10298603,20.48,,
     1.861268823,12299,,L1-icache-load-misses,12782998,25.41,,
     1.861268823,2798480,,L1-dcache-load-misses,16000600,31.81,6.42,of all L1-dcache accesses
     1.861268823,863844,,l2_rqsts.all_demand_miss,16014498,31.84,,
     1.861268823,567668,,LLC-load-misses,16002869,31.82,96.11,of all LL-cache accesses
     1.861268823,157095,,LLC-store-misses,16003050,31.82,,
     1.861268823,170918634,,cycles,20001326,39.77,,
     1.861268823,198356036,,instructions,23996387,47.71,1.16,insn per cycle
     1.861268823,43562707,,L1-dcache-loads,23999025,47.71,,
     1.861268823,19961293,,L1-dcache-load-misses,23985283,47.69,45.82,of all L1-dcache accesses
     1.861268823,590628,,LLC-loads,23996413,47.71,,
     1.861268823,239943,,LLC-load-misses,21517066,42.78,40.63,of all LL-cache accesses
     1.911577609,222752,,branch-misses,18308571,36.39,,
     1.911577609,2110,,iTLB-load-misses,10488611,20.85,,
     1.911577609,52663,,dTLB-load-misses,14490113,28.80,,
     1.911577609,27099,,dTLB-store-misses,18485158,36.74,,
     1.911577609,70285,,L1-icache-load-misses,20003192,39.76,,
     1.911577609,3296972,,L1-dcache-load-misses,15994787,31.79,4.07,of all L1-dcache accesses
     1.911577609,471382,,l2_rqsts.all_demand_miss,15991603,31.79,,
     1.911577609,229670,,LLC-load-misses,15995072,31.79,49.15,of all LL-cache accesses
     1.911577609,70104,,LLC-store-misses,15999135,31.80,,
     1.911577609,175671103,,cycles,20000078,39.75,,
     1.911577609,365287471,,instructions,23998242,47.70,2.08,insn per cycle
     1.911577609,81067886,,L1-dcache-loads,23834611,47.37,,
     1.911577609,2388087,,L1-dcache-load-misses,19836704,39.43,2.95,of all L1-dcache accesses
     1.911577609,467248,,LLC-loads,15838220,31.48,,
     1.911577609,209837,,LLC-load-misses,14311092,28.44,44.91,of all LL-cache accesses
     1.961840579,290337,,branch-misses,18267794,36.34,,
     1.961840579,1251,,iTLB-load-misses,20005812,39.80,,
     1.961840579,72050,,dTLB-load-misses,19998026,39.78,,
     1.961840579,723,,dTLB-store-misses,20005108,39.80,,
     1.961840579,54115,,L1-icache-load-misses,20003804,39.79,,
     1.961840579,2670838,,L1-dcache-load-misses,15997624,31.82,1.95,of all L1-dcache accesses
     1.961840579,417275,,l2_rqsts.all_demand_miss,16002514,31.83,,
     1.961840579,244460,,LLC-load-misses,15992816,31.82,34.42,of all LL-cache accesses
     1.961840579,84907,,LLC-store-misses,15993568,31.82,,
     1.961840579,173827567,,cycles,18093226,35.99,,
     1.961840579,420780696,,instructions,18095030,36.00,2.42,insn per cycle
     1.961840579,136717694,,L1-dcache-loads,14266296,28.38,,
     1.961840579,4280069,,L1-dcache-load-misses,14268854,28.38,3.13,of all L1-dcache accesses
     1.961840579,710173,,LLC-loads,14271456,28.39,,
     1.961840579,538749,,LLC-load-misses,14272057,28.39,75.86,of all LL-cache accesses
     2.012142088,441098,,branch-misses,25916893,51.53,,
     2.012142088,1187,,iTLB-load-misses,19989995,39.75,,
     2.012142088,107981,,dTLB-load-misses,19991369,39.75,,
     2.012142088,6246,,dTLB-store-misses,19991382,39.75,,
     2.012142088,689889,,L1-icache-load-misses,19990526,39.75,,
     2.012142088,1509145,,L1-dcache-load-misses,15998832,31.81,2.20,of all L1-dcache accesses
     2.012142088,403645,,l2_rqsts.all_demand_miss,15999079,31.81,,
     2.012142088,202531,,LLC-load-misses,12392319,24.64,14.49,of all LL-cache accesses
     2.012142088,77097,,LLC-store-misses,8393914,16.69,,
     2.012142088,175071677,,cycles,10299699,20.48,,
     2.012142088,308141369,,instructions,14298057,28.43,1.76,insn per cycle
     2.012142088,68574464,,L1-dcache-loads,14304885,28.44,,
     2.012142088,5077568,,L1-dcache-load-misses,14303049,28.44,7.40,of all L1-dcache accesses
     2.012142088,1397627,,LLC-loads,17902476,35.60,,
     2.012142088,785860,,LLC-load-misses,21901442,43.55,56.23,of all LL-cache accesses
     2.062370073,271385,,branch-misses,28005426,55.76,,
     2.062370073,1926,,iTLB-load-misses,20001550,39.82,,
     2.062370073,79732,,dTLB-load-misses,19998371,39.82,,
     2.062370073,1323,,dTLB-store-misses,19995606,39.81,,
     2.062370073,89763,,L1-icache-load-misses,18609223,37.05,,
     2.062370073,3060758,,L1-dcache-load-misses,10614629,21.13,3.14,of all L1-dcache accesses
     2.062370073,411784,,l2_rqsts.all_demand_miss,6620957,13.18,,
     2.062370073,305800,,LLC-load-misses,6230704,12.40,74.79,of all LL-cache accesses
     2.062370073,20637,,LLC-store-misses,7605853,15.14,,
     2.062370073,176974027,,cycles,11605918,23.11,,
     2.062370073,400811459,,instructions,15609451,31.08,2.26,insn per cycle
     2.062370073,97546741,,L1-dcache-loads,19607332,39.04,,
     2.062370073,3743325,,L1-dcache-load-misses,23604278,46.99,3.84,of all L1-dcache accesses
     2.062370073,408873,,LLC-loads,24004402,47.79,,
     2.062370073,322721,,LLC-load-misses,24009948,47.80,78.93,of all LL-cache accesses
     2.112656776,483825,,branch-misses,27996879,55.67,,
     2.112656776,1113,,iTLB-load-misses,20001723,39.77,,
     2.112656776,90364,,dTLB-load-misses,16907933,33.62,,
     2.112656776,6805,,dTLB-store-misses,12910897,25.67,,
     2.112656776,198270,,L1-icache-load-misses,10296006,20.47,,
     2.112656776,5178263,,L1-dcache-load-misses,6293684,12.51,10.87,of all L1-dcache accesses
     2.112656776,1778454,,l2_rqsts.all_demand_miss,9390938,18.67,,
     2.112656776,867149,,LLC-load-misses,13394157,26.63,135.41,of all LL-cache accesses
     2.112656776,23770,,LLC-store-misses,16003409,31.82,,
     2.112656776,159253344,,cycles,20004505,39.78,,
     2.112656776,131957595,,instructions,23997742,47.72,0.83,insn per cycle
     2.112656776,47653138,,L1-dcache-loads,23997266,47.72,,
     2.112656776,4090870,,L1-dcache-load-misses,23987651,47.70,8.58,of all L1-dcache accesses
     2.112656776,640398,,LLC-loads,23982218,47.69,,
     2.112656776,314373,,LLC-load-misses,23993586,47.71,49.09,of all LL-cache accesses
     2.163007863,277402,,branch-misses,23266466,46.19,,
     2.163007863,1000,,iTLB-load-misses,11274887,22.38,,
     2.163007863,104987,,dTLB-load-misses,10379453,20.61,,
     2.163007863,6564,,dTLB-store-misses,10367568,20.58,,
     2.163007863,92346,,L1-icache-load-misses,11092926,22.02,,
     2.163007863,6570099,,L1-dcache-load-misses,15096868,29.97,13.86,of all L1-dcache accesses
     2.163007863,1317031,,l2_rqsts.all_demand_miss,15994618,31.75,,
     2.163007863,632090,,LLC-load-misses,15999383,31.76,50.84,of all LL-cache accesses
     2.163007863,19035,,LLC-store-misses,15999947,31.76,,
     2.163007863,164925524,,cycles,19999202,39.70,,
     2.163007863,146238444,,instructions,23999765,47.64,0.89,insn per cycle
     2.163007863,47415449,,L1-dcache-loads,23993210,47.63,,
     2.163007863,4935774,,L1-dcache-load-misses,23998771,47.64,10.41,of all L1-dcache accesses
     2.163007863,1243403,,LLC-loads,24006332,47.65,,
     2.163007863,741165,,LLC-load-misses,23293249,46.24,59.61,of all LL-cache accesses
     2.213392224,450900,,branch-misses,18363954,36.46,,
     2.213392224,952,,iTLB-load-misses,10368827,20.59,,
     2.213392224,140082,,dTLB-load-misses,12728164,25.27,,
     2.213392224,3439,,dTLB-store-misses,16720823,33.20,,
     2.213392224,74381,,L1-icache-load-misses,19999522,39.71,,
     2.213392224,4992024,,L1-dcache-load-misses,15996068,31.76,7.50,of all L1-dcache accesses
     2.213392224,780541,,l2_rqsts.all_demand_miss,15990910,31.76,,
     2.213392224,590312,,LLC-load-misses,16000662,31.77,41.70,of all LL-cache accesses
     2.213392224,49370,,LLC-store-misses,16000188,31.77,,
     2.213392224,173770234,,cycles,20001077,39.72,,
     2.213392224,211274337,,instructions,23996474,47.66,1.22,insn per cycle
     2.213392224,66533345,,L1-dcache-loads,23998603,47.66,,
     2.213392224,6649080,,L1-dcache-load-misses,21648709,42.99,9.99,of all L1-dcache accesses
     2.213392224,1415579,,LLC-loads,17645366,35.04,,
     2.213392224,753397,,LLC-load-misses,14354450,28.51,53.22,of all LL-cache accesses
     2.263789889,522872,,branch-misses,18398256,36.51,,
     2.263789889,1242,,iTLB-load-misses,18371329,36.45,,
